21000,21001,21002,21003,21004,21005,21006,21007,21008,21009,210010,210011,210012,210013,210014,35000,35001,35002,35003,35004,35005,35006,35007,35008,35009,350010,350011,350012,350013,350014,x,y
-126.23,-126.23,-126.23,-99.04,-126.23,-126.23,-126.23,-126.23,-96.49,-126.23,-106.62,-98.21,-81.34,-91.38,-101.8,-126.23,-107,-126.23,-91.73,-126.23,-126.23,-126.23,-126.23,-126.23,-105.25,-109.61,-100.38,-90.19,-100.04,-101.82,0,20.4
-126.23,-108.37,-126.23,-98.85,-126.23,-126.23,-126.23,-126.23,-96.61,-126.23,-106.73,-98.7,-80.57,-91.55,-100.98,-126.23,-104.8,-126.23,-91.5,-126.23,-126.23,-126.23,-126.23,-126.23,-105.37,-109.71,-100.89,-89.42,-100.2,-101.07,0,21
-126.23,-105.73,-126.23,-98.63,-126.23,-126.23,-126.23,-126.23,-96.75,-126.23,-106.83,-98.96,-79.99,-91.76,-100.28,-126.23,-103.21,-126.23,-91.01,-126.23,-126.23,-126.23,-126.23,-126.23,-105.5,-109.82,-101.36,-88.78,-100.39,-100.14,0,21.6
-126.23,-104.27,-126.23,-98.47,-126.23,-126.23,-126.23,-126.23,-96.89,-126.23,-106.94,-97.21,-79.66,-91.98,-99.45,-126.23,-106.73,-126.23,-90.65,-126.23,-126.23,-126.23,-126.23,-126.23,-105.63,-109.93,-101.44,-88.32,-100.6,-98.96,0,22.2
-126.23,-104.46,-126.23,-98.23,-126.23,-126.23,-126.23,-126.23,-97.04,-126.23,-107.06,-91.25,-79.63,-92.22,-98.32,-126.23,-102.46,-126.23,-90.4,-126.23,-126.23,-126.23,-126.23,-126.23,-105.78,-110.04,-99.68,-88.17,-100.83,-92.16,0,22.8
-126.23,-99.42,-126.23,-97.99,-126.23,-126.23,-126.23,-126.23,-97.2,-125.16,-107.17,-91.56,-79.92,-92.48,-91.48,-126.23,-97.77,-126.23,-90.15,-126.23,-126.23,-126.23,-126.23,-126.23,-105.93,-110.15,-99.78,-88.31,-101.07,-88.52,0,23.4
-126.23,-95.85,-122.32,-97.74,-126.23,-126.23,-126.23,-126.23,-97.36,-126.01,-107.29,-92.07,-80.47,-92.75,-86.47,-126.23,-95.76,-126.23,-89.88,-126.23,-126.23,-126.23,-126.23,-126.23,-106.08,-110.27,-100.29,-88.77,-101.32,-87.67,0,24
-126.23,-95.17,-119.85,-97.49,-126.23,-126.23,-126.23,-117.44,-98.95,-126.23,-107.44,-92.56,-82.1,-93.47,-85.7,-126.23,-95,-126.23,-90.97,-126.23,-126.23,-126.23,-126.23,-126.23,-107.9,-110.4,-100.78,-89.96,-101.68,-86.84,0,24.6
-126.23,-94.55,-119.2,-97.22,-126.23,-126.23,-126.23,-117.51,-107.16,-126.23,-109.42,-93.01,-89.35,-100.48,-85.37,-126.23,-94.69,-126.23,-95.81,-126.23,-126.23,-126.23,-126.23,-126.23,-109.97,-110.8,-100.91,-91.11,-103.44,-85.64,0,25.2
-126.23,-94.24,-116.48,-96.87,-126.23,-126.23,-126.23,-120.53,-107.57,-126.23,-103.51,-93.39,-88.78,-101.04,-85.05,-126.23,-94.48,-102.97,-95.52,-126.23,-126.23,-126.23,-121.54,-126.23,-110.2,-104.14,-99.8,-89.1,-103.81,-85.3,0,25.8
-126.23,-126.23,-126.23,-93.02,-126.23,-126.23,-126.23,-106.51,-95.85,-126.18,-126.23,-83.33,-98.41,-92.73,-126.23,-126.23,-126.23,-126.23,-97.96,-126.23,-126.23,-126.23,-126.23,-126.23,-107.98,-111.35,-91.91,-100.73,-101.41,-126.23,0.6,10.8
-126.23,-126.23,-126.23,-85.77,-126.23,-126.23,-126.23,-102.67,-93.94,-119.47,-126.23,-80.83,-96.36,-90.31,-126.23,-126.23,-126.23,-126.23,-93.82,-126.23,-126.23,-126.23,-126.23,-126.23,-104.19,-126.23,-91.09,-101.39,-100.42,-126.23,0.6,11.4
-126.23,-126.23,-126.23,-85.58,-126.23,-126.23,-126.23,-126.23,-93.86,-111.8,-126.23,-80.33,-99.11,-90.04,-126.23,-126.23,-126.23,-126.23,-94.7,-126.23,-126.23,-126.23,-126.23,-126.23,-104.13,-126.23,-90.53,-101.53,-100.16,-126.23,0.6,12
-126.23,-126.23,-126.23,-85.3,-126.23,-126.23,-126.23,-126.23,-93.86,-108.46,-126.23,-80.05,-98.94,-89.83,-126.23,-126.23,-126.23,-126.23,-95.96,-126.23,-126.23,-126.23,-126.23,-125.4,-104.07,-126.23,-90.1,-100.73,-99.9,-126.23,0.6,12.6
-126.23,-126.23,-126.23,-84.76,-126.23,-126.23,-126.23,-126.23,-93.84,-109.06,-126.23,-79.93,-98.75,-89.6,-126.23,-126.23,-126.23,-126.23,-96.93,-126.23,-126.23,-126.23,-126.23,-126.23,-104.04,-126.23,-89.87,-99.39,-99.67,-126.23,0.6,13.2
-126.23,-126.23,-126.23,-84.49,-126.23,-126.23,-126.23,-126.23,-93.82,-109.47,-126.23,-80.03,-97.75,-89.41,-126.23,-126.23,-126.23,-126.23,-96.46,-126.23,-126.23,-126.23,-107.68,-126.23,-104.03,-126.23,-89.85,-98.59,-99.47,-126.23,0.6,13.8
-126.23,-126.23,-126.23,-84.37,-126.23,-126.23,-126.23,-126.23,-93.82,-109.91,-126.23,-80.34,-95.7,-89.23,-126.23,-126.23,-126.23,-126.23,-96.07,-126.23,-126.23,-126.23,-107.45,-126.23,-104.04,-126.23,-90.04,-97.67,-99.31,-126.23,0.6,14.4
-126.23,-126.23,-126.23,-84.88,-126.23,-126.23,-126.23,-126.23,-93.84,-110.34,-116.3,-80.83,-93.17,-89.08,-126.23,-126.23,-123.24,-126.23,-98.27,-126.23,-126.23,-126.23,-107.37,-126.23,-104.05,-126.23,-90.42,-96.97,-99.17,-119.34,0.6,15
-126.23,-121.64,-126.23,-85.02,-126.23,-126.23,-126.23,-126.23,-93.87,-110.77,-106.23,-81.43,-89.68,-88.96,-116.24,-126.23,-123.19,-126.23,-99.1,-126.23,-126.23,-126.23,-126.23,-126.23,-104.08,-115.16,-90.95,-96.23,-99.06,-119.23,0.6,15.6
-126.23,-114.64,-126.23,-84.87,-126.23,-126.23,-126.23,-126.23,-93.9,-111.15,-106.15,-82.1,-86.54,-88.87,-109.5,-126.23,-122.87,-126.23,-98.91,-126.23,-126.23,-126.23,-126.23,-126.23,-104.12,-112.49,-91.6,-95.49,-98.98,-118.85,0.6,16.2
-126.23,-111.4,-126.23,-85.68,-126.23,-126.23,-126.23,-126.23,-93.96,-111.51,-114.02,-82.79,-84.77,-89.64,-106.25,-126.23,-122.74,-126.23,-98.14,-126.23,-126.23,-126.23,-126.23,-126.23,-104.18,-114.39,-92.32,-94.74,-102.83,-118.66,0.6,16.8
-126.23,-110.92,-126.23,-109.82,-126.23,-126.23,-126.23,-126.23,-99.65,-111.92,-119.5,-83.48,-83.85,-103.02,-105.72,-126.23,-122.77,-126.23,-97.93,-126.23,-126.23,-126.23,-126.23,-126.23,-106.75,-114.94,-93.13,-93.95,-111,-118.63,0.6,17.4
-126.23,-110.49,-126.23,-109.75,-126.23,-126.23,-126.23,-126.23,-105.54,-112.6,-107.71,-85.64,-82.93,-93.1,-105.22,-126.23,-122.49,-126.23,-98.26,-126.23,-126.23,-126.23,-126.23,-126.23,-106.82,-111.98,-94.1,-93.06,-99.67,-118.29,0.6,18
-126.23,-110.06,-125.98,-109.3,-126.23,-126.23,-126.23,-126.23,-94.58,-116.86,-105.76,-93.1,-81.97,-88.85,-103.04,-126.23,-122.04,-126.23,-98.06,-126.23,-126.23,-126.23,-126.23,-126.23,-104.45,-111.27,-97.59,-92.1,-99.03,-117.79,0.6,18.6
-126.23,-109.6,-125.45,-99.39,-126.23,-126.23,-126.23,-126.23,-94.22,-126.23,-103.06,-97.77,-80.97,-88.95,-95.35,-126.23,-121.82,-126.23,-97.85,-126.23,-126.23,-126.23,-126.23,-126.23,-104.54,-108.27,-99.71,-91.07,-99.13,-117.07,0.6,19.2
-126.23,-109.16,-125.29,-98.38,-126.23,-126.23,-126.23,-126.23,-94.33,-126.23,-103.15,-98.6,-79.93,-89.09,-90.03,-126.23,-121.01,-126.23,-97.38,-126.23,-126.23,-126.23,-126.23,-126.23,-104.65,-108.36,-100.33,-90.07,-99.23,-113.58,0.6,19.8
-126.23,-110.5,-126.23,-96.65,-126.23,-126.23,-126.23,-126.23,-94.46,-126.23,-103.26,-98.77,-78.91,-89.25,-93.63,-126.23,-126.23,-126.23,-97.06,-126.23,-126.23,-126.23,-126.23,-126.23,-104.77,-108.46,-100.84,-89.06,-99.38,-104.6,0.6,20.4
-126.23,-126.23,-126.23,-96.66,-126.23,-126.23,-126.23,-126.23,-94.6,-126.23,-103.36,-95.01,-77.98,-89.43,-99.26,-126.23,-108.2,-126.23,-96.84,-126.23,-126.23,-126.23,-126.23,-126.23,-104.9,-108.56,-100.69,-88.08,-99.55,-102.14,0.6,21
-126.23,-110.74,-126.23,-96.61,-126.23,-126.23,-126.23,-126.23,-94.74,-126.23,-103.47,-90.79,-77.25,-89.63,-100.26,-126.23,-107.49,-126.23,-95.49,-126.23,-126.23,-126.23,-126.23,-126.23,-105.03,-108.67,-99.28,-87.25,-99.75,-101.43,0.6,21.6
-126.23,-104.99,-126.23,-96.48,-126.23,-126.23,-126.23,-126.23,-95.04,-126.23,-103.71,-89.25,-76.8,-90.13,-98.82,-126.23,-107.38,-126.23,-94.39,-126.23,-126.23,-126.23,-126.23,-126.23,-105.33,-108.9,-99.08,-86.49,-100.23,-99.36,0.6,22.8
-126.23,-104.64,-126.23,-96.37,-126.23,-126.23,-126.23,-126.23,-95.21,-126.23,-103.82,-89.7,-77.1,-90.4,-97.94,-126.23,-104.92,-126.23,-91.77,-126.23,-126.23,-126.23,-126.23,-126.23,-105.49,-109.02,-99.56,-86.69,-100.49,-94.88,0.6,23.4
-126.23,-102.21,-126.23,-96.14,-126.23,-126.23,-126.23,-118.14,-95.85,-126.23,-103.99,-90.22,-78.3,-90.88,-93.97,-126.23,-98.83,-126.23,-91.38,-126.23,-126.23,-126.23,-126.23,-126.23,-105.86,-109.13,-100.07,-87.48,-100.78,-88.22,0.6,24
-126.23,-95.66,-125.2,-95.91,-126.23,-126.23,-126.23,-120.65,-105.73,-126.23,-108.89,-90.68,-87.1,-98.59,-84.79,-126.23,-94.98,-126.23,-92.48,-126.23,-126.23,-126.23,-126.23,-126.23,-109.3,-111.1,-100.58,-91.3,-102.82,-86.12,0.6,24.6
-126.23,-93.42,-119.76,-95.74,-126.23,-126.23,-126.23,-126.23,-108.95,-126.23,-116.14,-91.4,-91.5,-102.87,-81.96,-126.23,-94.08,-126.23,-95.36,-126.23,-126.23,-126.23,-126.23,-126.23,-110.45,-113.7,-100.93,-90.77,-104.12,-85.06,0.6,25.2
-126.23,-92.73,-118.96,-94.81,-126.23,-126.23,-126.23,-120.83,-109.16,-126.23,-102.2,-92.14,-85.08,-103.19,-81.56,-126.23,-93.83,-126.23,-95.1,-126.23,-126.23,-126.23,-121.01,-126.23,-110.66,-103.57,-101,-87.15,-104.43,-84,0.6,25.8
-126.23,-92.32,-111.09,-93.18,-126.23,-126.23,-126.23,-118.54,-109.36,-126.23,-101.14,-94.34,-84.35,-103.49,-81.21,-126.23,-96.12,-102.33,-94.82,-126.23,-126.23,-126.23,-119.53,-126.23,-110.86,-102.91,-101.27,-86.55,-104.73,-83.61,0.6,26.4
-126.23,-92.09,-97.71,-94.17,-126.23,-126.23,-126.23,-115.7,-109.56,-126.23,-100.85,-97.36,-83.38,-103.78,-80.86,-126.23,-97.16,-101.63,-94.53,-126.23,-126.23,-126.23,-117.4,-126.23,-111.05,-102.63,-100.82,-85.67,-105.03,-83.29,0.6,27
-126.23,-91.87,-96.35,-94.75,-126.23,-126.23,-126.23,-115.25,-109.75,-126.23,-100.56,-98.75,-82.58,-104.07,-80.52,-126.23,-96.95,-100.94,-94.24,-126.23,-126.23,-126.23,-117.1,-126.23,-111.25,-102.35,-100.63,-84.97,-105.31,-82.96,0.6,27.6
-126.23,-91.71,-95.61,-94.49,-126.23,-126.23,-126.23,-114.96,-109.94,-126.23,-100.27,-99.08,-81.99,-104.34,-80.19,-126.23,-96.98,-100.34,-93.94,-126.23,-126.23,-126.23,-116.81,-126.23,-111.41,-102.07,-100.14,-84.44,-105.59,-82.63,0.6,28.2
-126.23,-92.09,-94.95,-94.2,-126.23,-126.23,-126.23,-114.66,-110.13,-126.23,-99.99,-98.72,-81.56,-104.61,-79.86,-126.23,-97.06,-100.33,-93.63,-126.23,-126.23,-126.23,-116.52,-126.23,-111.47,-101.8,-99.66,-84.05,-105.86,-82.37,0.6,28.8
-126.23,-92.92,-95.04,-93.92,-126.23,-126.23,-126.23,-114.36,-110.31,-126.23,-99.72,-98.29,-81.27,-104.87,-80.14,-126.23,-98.01,-101.5,-93.3,-126.23,-126.23,-126.23,-116.23,-126.23,-111.52,-101.54,-99.24,-83.79,-106.12,-82.79,0.6,29.4
-126.23,-94.05,-97.01,-93.59,-126.23,-126.23,-126.23,-114.06,-110.49,-126.23,-99.44,-97.91,-81.09,-105.13,-81.04,-126.23,-99.64,-102.67,-92.97,-126.23,-126.23,-126.23,-115.93,-126.23,-111.56,-101.28,-98.86,-83.64,-106.38,-83.74,0.6,30
-126.23,-95.23,-98.32,-93.28,-126.23,-126.23,-126.23,-113.76,-110.67,-126.23,-99.17,-97.58,-81.01,-105.38,-82.28,-126.23,-101.32,-104.17,-92.63,-126.23,-126.23,-126.23,-115.64,-126.23,-111.6,-101.02,-98.54,-83.56,-106.63,-85.45,0.6,30.6
-126.23,-103.84,-102.96,-92.89,-126.23,-126.23,-126.23,-113.47,-110.78,-126.23,-98.91,-97.3,-81,-105.63,-88.89,-126.23,-125.47,-125.4,-92.27,-126.23,-126.23,-126.23,-115.35,-126.23,-111.64,-100.76,-98.27,-83.56,-106.88,-96.51,0.6,31.2
-126.23,-112.33,-114.42,-92.57,-126.23,-126.23,-126.23,-115.3,-110.68,-126.23,-100.64,-97.06,-81.05,-105.87,-98.6,-126.23,-114.14,-112.48,-91.89,-126.23,-126.23,-126.23,-116.89,-126.23,-111.94,-102.38,-98.04,-83.61,-107.12,-93.51,0.6,31.8
-126.23,-100.07,-103.75,-92.19,-126.23,-126.23,-126.23,-125.39,-111.14,-126.23,-111.3,-97.18,-81.11,-106.1,-87.21,-126.23,-105.06,-108.47,-91.5,-126.23,-126.23,-126.23,-125.55,-126.23,-112.59,-111.34,-97.84,-83.71,-107.35,-89.15,0.6,32.4
-126.23,-100.71,-104.61,-91.86,-126.23,-126.23,-126.23,-114.3,-110.93,-126.23,-105.67,-101.02,-81.23,-106.33,-87.85,-126.23,-106.18,-109.77,-91.09,-126.23,-126.23,-126.23,-116.02,-126.23,-111.97,-101.27,-98.79,-83.84,-107.59,-90.46,0.6,33
-126.23,-101.86,-105.91,-91.51,-126.23,-126.23,-126.23,-112.72,-110.71,-126.23,-110.95,-104.92,-82.04,-106.56,-89.09,-126.23,-107.14,-110.92,-90.65,-126.23,-126.23,-126.23,-114.61,-126.23,-111.96,-99.79,-102.39,-84.01,-107.81,-91.65,0.6,33.6
-126.23,-102.25,-106.48,-91.16,-126.23,-126.23,-126.23,-112.48,-110.51,-115.34,-109.73,-102.49,-84.35,-106.78,-90.24,-126.23,-104.55,-109.05,-90.18,-126.23,-126.23,-126.23,-114.38,-126.23,-111.81,-107.57,-102.17,-84.23,-108.03,-92.74,0.6,34.2
-126.23,-98.66,-102.64,-90.84,-126.23,-126.23,-126.23,-112.25,-110.32,-116.1,-111.49,-98.83,-87.5,-106.99,-92.2,-126.23,-103.09,-106.72,-89.73,-126.23,-126.23,-126.23,-114.15,-126.23,-111.6,-111.05,-101.18,-84.95,-108.25,-101.83,0.6,34.8
-126.23,-98.09,-101.79,-90.48,-126.23,-126.23,-126.23,-112.02,-110.14,-124.48,-116.6,-96.57,-89.5,-107.21,-95.59,-126.23,-102.75,-106.46,-89.39,-126.23,-126.23,-126.23,-113.93,-126.23,-111.4,-117.01,-99.3,-85.85,-108.46,-108.06,0.6,35.4
-126.23,-97.76,-101.56,-90.12,-126.23,-126.23,-126.23,-111.84,-110.98,-126.23,-126.23,-96.25,-90.8,-107.41,-95.57,-126.23,-102.4,-106.17,-89.62,-126.23,-126.23,-126.23,-114.13,-126.23,-112.45,-126.23,-99.09,-87.85,-108.67,-107.9,0.6,36
-126.23,-97.41,-101.32,-89.77,-126.23,-126.23,-126.23,-126.23,-112.3,-126.23,-126.23,-96.23,-91.01,-107.62,-95.53,-126.23,-102.01,-105.87,-89.23,-126.23,-126.23,-126.23,-126.23,-126.23,-113.76,-126.23,-98.86,-90.72,-108.87,-107.76,0.6,36.6
-126.23,-97.06,-101.07,-89.38,-126.23,-126.23,-126.23,-126.23,-112.45,-126.23,-126.23,-96.21,-90.81,-107.82,-95.56,-126.23,-101.58,-105.51,-88.87,-126.23,-126.23,-126.23,-126.23,-126.23,-113.94,-126.23,-98.79,-91.48,-109.08,-107.46,0.6,37.2
-126.23,-96.69,-100.82,-88.95,-126.23,-126.23,-126.23,-126.23,-112.6,-126.23,-126.23,-96.7,-90.48,-108.01,-96.14,-126.23,-101.07,-105.07,-88.38,-126.23,-126.23,-126.23,-126.23,-126.23,-114.08,-126.23,-97.28,-92.73,-109.27,-106.75,0.6,37.8
-126.23,-96.26,-100.52,-88.03,-126.23,-126.23,-126.23,-126.23,-112.74,-123.42,-126.23,-99.07,-90.44,-108.21,-96.34,-126.23,-100.32,-104.33,-86.64,-126.23,-126.23,-126.23,-126.23,-126.23,-114.23,-126.23,-95.5,-93,-109.47,-106.26,0.6,38.4
-126.23,-95.8,-100,-87.02,-126.23,-126.23,-126.23,-126.23,-112.89,-113.24,-123.21,-103.54,-89.4,-108.4,-95.5,-126.23,-97.19,-100.75,-84.81,-126.23,-126.23,-126.23,-126.23,-126.23,-114.37,-126.23,-97,-92.9,-109.65,-101.69,0.6,39
-126.23,-86.26,-91.67,-83.53,-126.23,-126.23,-126.23,-126.23,-113.74,-113.08,-120.3,-107.42,-91.68,-109.32,-88.07,-126.23,-88.45,-98.53,-83.94,-126.23,-126.23,-126.23,-126.23,-126.23,-114.51,-125.33,-99.42,-92.58,-109.84,-89.62,0.6,39.6
-126.23,-86.71,-90.95,-82.38,-126.23,-126.23,-126.23,-126.23,-113.87,-114.14,-122.75,-108.75,-94.41,-109.5,-78.8,-126.23,-92.47,-95.12,-83.28,-126.23,-126.23,-126.23,-126.23,-120.26,-114.65,-120.94,-99.49,-91.72,-110.02,-84.13,0.6,40.2
-126.23,-83.04,-87.07,-80.9,-126.23,-126.23,-126.23,-126.23,-113.81,-117.79,-124.66,-108.99,-91.66,-109.48,-78,-126.23,-87.14,-91.86,-82.7,-126.23,-126.23,-126.23,-126.23,-121.26,-114.79,-121.45,-99.58,-93.74,-110.2,-83.72,0.6,40.8
-126.23,-81.86,-87.77,-78.83,-126.23,-126.23,-126.23,-126.23,-113.86,-118.11,-126.11,-109.08,-99.8,-109.57,-81.06,-126.23,-86.83,-96.32,-82.32,-126.23,-126.23,-126.23,-126.23,-122.63,-114.93,-122.86,-99.99,-95.51,-110.38,-87.71,0.6,41.4
-126.23,-81.82,-90.22,-77.22,-126.23,-126.23,-126.23,-126.23,-113.83,-121.04,-126.23,-109.19,-99.05,-109.41,-82.24,-126.23,-86.81,-96.46,-82.21,-126.23,-126.23,-126.23,-126.23,-125.79,-115.06,-123.81,-105.43,-98.82,-110.56,-89.13,0.6,42
-126.23,-84.42,-90.39,-76.36,-126.23,-126.23,-126.23,-126.23,-113.72,-121.2,-126.23,-109.02,-103.24,-109.47,-83.64,-126.23,-90.32,-100.02,-82.06,-126.23,-126.23,-126.23,-126.23,-126.23,-115.2,-125.95,-106.93,-99.86,-110.73,-91.36,0.6,42.6
-126.23,-85.53,-94.21,-75.74,-126.23,-126.23,-126.23,-126.23,-113.85,-121.72,-126.23,-109.12,-103.45,-109.63,-80.45,-126.23,-91.84,-102.83,-81.42,-126.23,-126.23,-126.23,-126.23,-126.23,-115.33,-126.23,-109.61,-104.21,-110.9,-87.45,0.6,43.2
-126.23,-85.55,-94.6,-75.7,-126.23,-126.23,-126.23,-126.23,-113.98,-121.95,-126.23,-109.21,-104,-109.8,-79.35,-126.23,-91.87,-103.8,-80.02,-126.23,-126.23,-126.23,-126.23,-126.23,-115.46,-126.23,-110.42,-105.88,-111.07,-84.97,0.6,43.8
-126.23,-85.63,-95.3,-76.04,-126.23,-126.23,-126.23,-126.23,-114.1,-122.2,-126.23,-109.31,-104.35,-109.96,-79.69,-126.23,-92.11,-103.04,-78.61,-126.23,-126.23,-126.23,-126.23,-126.23,-115.59,-126.23,-110.57,-120.94,-111.23,-85.29,0.6,44.4
-126.23,-87.56,-95.01,-74.88,-126.23,-126.23,-126.23,-126.23,-114.23,-122.43,-126.23,-109.43,-104.49,-110.13,-80.09,-126.23,-95.34,-104.04,-77.6,-126.23,-126.23,-126.23,-126.23,-126.23,-115.71,-126.23,-110.68,-94.55,-111.39,-85.62,0.6,45
-126.23,-88.6,-94.42,-72.7,-126.23,-126.23,-126.23,-126.23,-114.36,-122.65,-126.23,-109.53,-104.62,-110.28,-80.55,-126.23,-96.19,-102.82,-76.65,-126.23,-126.23,-126.23,-126.23,-126.23,-115.84,-126.23,-110.78,-93.59,-111.55,-86.1,0.6,45.6
-126.23,-84.43,-97.08,-71.59,-126.23,-126.23,-126.23,-126.23,-114.48,-122.87,-126.23,-109.65,-105.39,-110.44,-83.18,-126.23,-93.19,-104.61,-75.61,-126.23,-126.23,-126.23,-126.23,-126.23,-115.96,-126.23,-110.87,-90.77,-111.71,-88.34,0.6,46.2
-126.23,-84.33,-94.54,-70.68,-126.23,-126.23,-126.23,-126.23,-114.6,-123.07,-126.23,-109.76,-106.2,-110.59,-84.93,-126.23,-88.73,-102.66,-74.61,-126.23,-126.23,-126.23,-126.23,-126.23,-116.08,-126.23,-110.97,-91.74,-111.86,-91.54,0.6,46.8
-126.23,-82.5,-94.33,-69.79,-126.23,-126.23,-126.23,-126.23,-114.72,-123.27,-126.23,-109.85,-101.22,-110.75,-86.77,-126.23,-87.44,-102.84,-73.63,-126.23,-126.23,-126.23,-126.23,-126.23,-114.88,-126.23,-111.06,-92.26,-112.01,-92.72,0.6,47.4
-126.23,-88,-96.14,-68.95,-125.19,-126.23,-126.23,-126.23,-114.84,-123.47,-126.23,-109.96,-101.7,-110.9,-86.33,-126.23,-88.17,-105.51,-72.68,-126.23,-126.23,-126.23,-126.23,-126.23,-115.45,-126.23,-111.16,-92.5,-112.16,-93.37,0.6,48
